22,3,1,1,1,1,8,0,0
22,3,1,1,1,1,7,0,1
21,3,1,1,1,1,6,0,2
21,3,1,1,1,1,5,0,3
22,3,1,1,1,1,4,0,4
21,3,1,1,1,1,3,0,5
22,3,1,1,1,1,2,0,6
21,3,1,1,1,1,1,0,7
21,3,1,1,1,1,8,1,8
21,3,1,1,1,1,7,1,9
21,3,1,1,1,1,6,1,10
21,3,1,1,1,1,5,1,11
22,3,1,1,1,1,4,1,12
21,3,1,1,1,1,3,1,13
22,3,1,1,1,1,2,1,14
21,3,1,1,1,1,1,1,15
24,3,1,1,1,1,8,2,16
24,3,1,1,1,1,7,2,17
23,3,1,1,1,1,6,2,18
23,3,1,1,1,1,5,2,19
24,3,1,1,1,1,4,2,20
23,3,1,1,1,1,3,2,21
24,3,1,1,1,1,2,2,22
23,3,1,1,1,1,1,2,23
22,3,1,1,2,1,8,0,0
22,3,1,1,2,1,7,0,1
21,3,1,1,2,1,6,0,2
21,3,1,1,2,1,5,0,3
22,3,1,1,2,1,4,0,4
21,3,1,1,2,1,3,0,5
22,3,1,1,2,1,2,0,6
21,3,1,1,2,1,1,0,7
21,3,1,1,2,1,8,1,8
21,3,1,1,2,1,7,1,9
21,3,1,1,2,1,6,1,10
21,3,1,1,2,1,5,1,11
22,3,1,1,2,1,4,1,12
21,3,1,1,2,1,3,1,13
22,3,1,1,2,1,2,1,14
21,3,1,1,2,1,1,1,15
24,3,1,1,2,1,8,2,16
24,3,1,1,2,1,7,2,17
23,3,1,1,2,1,6,2,18
23,3,1,1,2,1,5,2,19
24,3,1,1,2,1,4,2,20
23,3,1,1,2,1,3,2,21
24,3,1,1,2,1,2,2,22
23,3,1,1,2,1,1,2,23
22,3,1,1,1,3,8,0,0
22,3,1,1,1,3,7,0,1
21,3,1,1,1,3,6,0,2
21,3,1,1,1,3,5,0,3
22,3,1,1,1,3,4,0,4
21,3,1,1,1,3,3,0,5
22,3,1,1,1,3,2,0,6
21,3,1,1,1,3,1,0,7
21,3,1,1,1,3,8,1,8
21,3,1,1,1,3,7,1,9
21,3,1,1,1,3,6,1,10
21,3,1,1,1,3,5,1,11
22,3,1,1,1,3,4,1,12
21,3,1,1,1,3,3,1,13
22,3,1,1,1,3,2,1,14
21,3,1,1,1,3,1,1,15
24,3,1,1,1,3,8,2,16
24,3,1,1,1,3,7,2,17
23,3,1,1,1,3,6,2,18
23,3,1,1,1,3,5,2,19
24,3,1,1,1,3,4,2,20
23,3,1,1,1,3,3,2,21
24,3,1,1,1,3,2,2,22
23,3,1,1,1,3,1,2,23
22,3,1,1,2,3,8,0,0
22,3,1,1,2,3,7,0,1
21,3,1,1,2,3,6,0,2
21,3,1,1,2,3,5,0,3
22,3,1,1,2,3,4,0,4
21,3,1,1,2,3,3,0,5
22,3,1,1,2,3,2,0,6
21,3,1,1,2,3,1,0,7
21,3,1,1,2,3,8,1,8
21,3,1,1,2,3,7,1,9
21,3,1,1,2,3,6,1,10
21,3,1,1,2,3,5,1,11
22,3,1,1,2,3,4,1,12
21,3,1,1,2,3,3,1,13
22,3,1,1,2,3,2,1,14
21,3,1,1,2,3,1,1,15
24,3,1,1,2,3,8,2,16
24,3,1,1,2,3,7,2,17
23,3,1,1,2,3,6,2,18
23,3,1,1,2,3,5,2,19
24,3,1,1,2,3,4,2,20
23,3,1,1,2,3,3,2,21
24,3,1,1,2,3,2,2,22
23,3,1,1,2,3,1,2,23
22,3,1,1,1,5,8,0,0
22,3,1,1,1,5,7,0,1
21,3,1,1,1,5,6,0,2
21,3,1,1,1,5,5,0,3
22,3,1,1,1,5,4,0,4
21,3,1,1,1,5,3,0,5
22,3,1,1,1,5,2,0,6
21,3,1,1,1,5,1,0,7
21,3,1,1,1,5,8,1,8
21,3,1,1,1,5,7,1,9
21,3,1,1,1,5,6,1,10
21,3,1,1,1,5,5,1,11
22,3,1,1,1,5,4,1,12
21,3,1,1,1,5,3,1,13
22,3,1,1,1,5,2,1,14
21,3,1,1,1,5,1,1,15
24,3,1,1,1,5,8,2,16
24,3,1,1,1,5,7,2,17
23,3,1,1,1,5,6,2,18
23,3,1,1,1,5,5,2,19
24,3,1,1,1,5,4,2,20
23,3,1,1,1,5,3,2,21
24,3,1,1,1,5,2,2,22
23,3,1,1,1,5,1,2,23
22,3,1,1,2,5,8,0,0
22,3,1,1,2,5,7,0,1
21,3,1,1,2,5,6,0,2
21,3,1,1,2,5,5,0,3
22,3,1,1,2,5,4,0,4
21,3,1,1,2,5,3,0,5
22,3,1,1,2,5,2,0,6
21,3,1,1,2,5,1,0,7
21,3,1,1,2,5,8,1,8
21,3,1,1,2,5,7,1,9
21,3,1,1,2,5,6,1,10
21,3,1,1,2,5,5,1,11
22,3,1,1,2,5,4,1,12
21,3,1,1,2,5,3,1,13
22,3,1,1,2,5,2,1,14
21,3,1,1,2,5,1,1,15
24,3,1,1,2,5,8,2,16
24,3,1,1,2,5,7,2,17
23,3,1,1,2,5,6,2,18
23,3,1,1,2,5,5,2,19
24,3,1,1,2,5,4,2,20
23,3,1,1,2,5,3,2,21
24,3,1,1,2,5,2,2,22
23,3,1,1,2,5,1,2,23
22,3,1,1,1,6,8,0,0
22,3,1,1,1,6,7,0,1
21,3,1,1,1,6,6,0,2
21,3,1,1,1,6,5,0,3
22,3,1,1,1,6,4,0,4
21,3,1,1,1,6,3,0,5
22,3,1,1,1,6,2,0,6
21,3,1,1,1,6,1,0,7
21,3,1,1,1,6,8,1,8
21,3,1,1,1,6,7,1,9
21,3,1,1,1,6,6,1,10
21,3,1,1,1,6,5,1,11
22,3,1,1,1,6,4,1,12
21,3,1,1,1,6,3,1,13
22,3,1,1,1,6,2,1,14
21,3,1,1,1,6,1,1,15
24,3,1,1,1,6,8,2,16
24,3,1,1,1,6,7,2,17
23,3,1,1,1,6,6,2,18
23,3,1,1,1,6,5,2,19
24,3,1,1,1,6,4,2,20
23,3,1,1,1,6,3,2,21
24,3,1,1,1,6,2,2,22
23,3,1,1,1,6,1,2,23
22,3,1,1,2,6,8,0,0
22,3,1,1,2,6,7,0,1
21,3,1,1,2,6,6,0,2
21,3,1,1,2,6,5,0,3
22,3,1,1,2,6,4,0,4
21,3,1,1,2,6,3,0,5
22,3,1,1,2,6,2,0,6
21,3,1,1,2,6,1,0,7
21,3,1,1,2,6,8,1,8
21,3,1,1,2,6,7,1,9
21,3,1,1,2,6,6,1,10
21,3,1,1,2,6,5,1,11
22,3,1,1,2,6,4,1,12
21,3,1,1,2,6,3,1,13
22,3,1,1,2,6,2,1,14
21,3,1,1,2,6,1,1,15
24,3,1,1,2,6,8,2,16
24,3,1,1,2,6,7,2,17
23,3,1,1,2,6,6,2,18
23,3,1,1,2,6,5,2,19
24,3,1,1,2,6,4,2,20
23,3,1,1,2,6,3,2,21
24,3,1,1,2,6,2,2,22
23,3,1,1,2,6,1,2,23
22,3,1,1,1,9,8,0,0
22,3,1,1,1,9,7,0,1
21,3,1,1,1,9,6,0,2
21,3,1,1,1,9,5,0,3
22,3,1,1,1,9,4,0,4
21,3,1,1,1,9,3,0,5
22,3,1,1,1,9,2,0,6
21,3,1,1,1,9,1,0,7
21,3,1,1,1,9,8,1,8
21,3,1,1,1,9,7,1,9
21,3,1,1,1,9,6,1,10
21,3,1,1,1,9,5,1,11
22,3,1,1,1,9,4,1,12
21,3,1,1,1,9,3,1,13
22,3,1,1,1,9,2,1,14
21,3,1,1,1,9,1,1,15
24,3,1,1,1,9,8,2,16
24,3,1,1,1,9,7,2,17
23,3,1,1,1,9,6,2,18
23,3,1,1,1,9,5,2,19
24,3,1,1,1,9,4,2,20
23,3,1,1,1,9,3,2,21
24,3,1,1,1,9,2,2,22
23,3,1,1,1,9,1,2,23
22,3,1,1,2,9,8,0,0
22,3,1,1,2,9,7,0,1
21,3,1,1,2,9,6,0,2
21,3,1,1,2,9,5,0,3
22,3,1,1,2,9,4,0,4
21,3,1,1,2,9,3,0,5
22,3,1,1,2,9,2,0,6
21,3,1,1,2,9,1,0,7
21,3,1,1,2,9,8,1,8
21,3,1,1,2,9,7,1,9
21,3,1,1,2,9,6,1,10
21,3,1,1,2,9,5,1,11
22,3,1,1,2,9,4,1,12
21,3,1,1,2,9,3,1,13
22,3,1,1,2,9,2,1,14
21,3,1,1,2,9,1,1,15
24,3,1,1,2,9,8,2,16
24,3,1,1,2,9,7,2,17
23,3,1,1,2,9,6,2,18
23,3,1,1,2,9,5,2,19
24,3,1,1,2,9,4,2,20
23,3,1,1,2,9,3,2,21
24,3,1,1,2,9,2,2,22
23,3,1,1,2,9,1,2,23
22,3,1,1,1,11,8,0,0
22,3,1,1,1,11,7,0,1
21,3,1,1,1,11,6,0,2
21,3,1,1,1,11,5,0,3
22,3,1,1,1,11,4,0,4
21,3,1,1,1,11,3,0,5
22,3,1,1,1,11,2,0,6
21,3,1,1,1,11,1,0,7
21,3,1,1,1,11,8,1,8
21,3,1,1,1,11,7,1,9
21,3,1,1,1,11,6,1,10
21,3,1,1,1,11,5,1,11
22,3,1,1,1,11,4,1,12
21,3,1,1,1,11,3,1,13
22,3,1,1,1,11,2,1,14
21,3,1,1,1,11,1,1,15
24,3,1,1,1,11,8,2,16
24,3,1,1,1,11,7,2,17
23,3,1,1,1,11,6,2,18
23,3,1,1,1,11,5,2,19
24,3,1,1,1,11,4,2,20
23,3,1,1,1,11,3,2,21
24,3,1,1,1,11,2,2,22
23,3,1,1,1,11,1,2,23
22,3,1,1,2,11,8,0,0
22,3,1,1,2,11,7,0,1
21,3,1,1,2,11,6,0,2
21,3,1,1,2,11,5,0,3
22,3,1,1,2,11,4,0,4
21,3,1,1,2,11,3,0,5
22,3,1,1,2,11,2,0,6
21,3,1,1,2,11,1,0,7
21,3,1,1,2,11,8,1,8
21,3,1,1,2,11,7,1,9
21,3,1,1,2,11,6,1,10
21,3,1,1,2,11,5,1,11
22,3,1,1,2,11,4,1,12
21,3,1,1,2,11,3,1,13
22,3,1,1,2,11,2,1,14
21,3,1,1,2,11,1,1,15
24,3,1,1,2,11,8,2,16
24,3,1,1,2,11,7,2,17
23,3,1,1,2,11,6,2,18
23,3,1,1,2,11,5,2,19
24,3,1,1,2,11,4,2,20
23,3,1,1,2,11,3,2,21
24,3,1,1,2,11,2,2,22
23,3,1,1,2,11,1,2,23
22,3,1,1,1,13,8,0,0
22,3,1,1,1,13,7,0,1
21,3,1,1,1,13,6,0,2
21,3,1,1,1,13,5,0,3
22,3,1,1,1,13,4,0,4
21,3,1,1,1,13,3,0,5
22,3,1,1,1,13,2,0,6
21,3,1,1,1,13,1,0,7
21,3,1,1,1,13,8,1,8
21,3,1,1,1,13,7,1,9
21,3,1,1,1,13,6,1,10
21,3,1,1,1,13,5,1,11
22,3,1,1,1,13,4,1,12
21,3,1,1,1,13,3,1,13
22,3,1,1,1,13,2,1,14
21,3,1,1,1,13,1,1,15
24,3,1,1,1,13,8,2,16
24,3,1,1,1,13,7,2,17
23,3,1,1,1,13,6,2,18
23,3,1,1,1,13,5,2,19
24,3,1,1,1,13,4,2,20
23,3,1,1,1,13,3,2,21
24,3,1,1,1,13,2,2,22
23,3,1,1,1,13,1,2,23
22,3,1,1,2,13,8,0,0
22,3,1,1,2,13,7,0,1
21,3,1,1,2,13,6,0,2
21,3,1,1,2,13,5,0,3
22,3,1,1,2,13,4,0,4
21,3,1,1,2,13,3,0,5
22,3,1,1,2,13,2,0,6
21,3,1,1,2,13,1,0,7
21,3,1,1,2,13,8,1,8
21,3,1,1,2,13,7,1,9
21,3,1,1,2,13,6,1,10
21,3,1,1,2,13,5,1,11
22,3,1,1,2,13,4,1,12
21,3,1,1,2,13,3,1,13
22,3,1,1,2,13,2,1,14
21,3,1,1,2,13,1,1,15
24,3,1,1,2,13,8,2,16
24,3,1,1,2,13,7,2,17
23,3,1,1,2,13,6,2,18
23,3,1,1,2,13,5,2,19
24,3,1,1,2,13,4,2,20
23,3,1,1,2,13,3,2,21
24,3,1,1,2,13,2,2,22
23,3,1,1,2,13,1,2,23
22,3,1,1,1,15,8,0,0
22,3,1,1,1,15,7,0,1
21,3,1,1,1,15,6,0,2
21,3,1,1,1,15,5,0,3
22,3,1,1,1,15,4,0,4
21,3,1,1,1,15,3,0,5
22,3,1,1,1,15,2,0,6
21,3,1,1,1,15,1,0,7
21,3,1,1,1,15,8,1,8
21,3,1,1,1,15,7,1,9
21,3,1,1,1,15,6,1,10
21,3,1,1,1,15,5,1,11
22,3,1,1,1,15,4,1,12
21,3,1,1,1,15,3,1,13
22,3,1,1,1,15,2,1,14
21,3,1,1,1,15,1,1,15
24,3,1,1,1,15,8,2,16
24,3,1,1,1,15,7,2,17
23,3,1,1,1,15,6,2,18
23,3,1,1,1,15,5,2,19
24,3,1,1,1,15,4,2,20
23,3,1,1,1,15,3,2,21
24,3,1,1,1,15,2,2,22
23,3,1,1,1,15,1,2,23
22,3,1,1,2,15,8,0,0
22,3,1,1,2,15,7,0,1
21,3,1,1,2,15,6,0,2
21,3,1,1,2,15,5,0,3
22,3,1,1,2,15,4,0,4
21,3,1,1,2,15,3,0,5
22,3,1,1,2,15,2,0,6
21,3,1,1,2,15,1,0,7
21,3,1,1,2,15,8,1,8
21,3,1,1,2,15,7,1,9
21,3,1,1,2,15,6,1,10
21,3,1,1,2,15,5,1,11
22,3,1,1,2,15,4,1,12
21,3,1,1,2,15,3,1,13
22,3,1,1,2,15,2,1,14
21,3,1,1,2,15,1,1,15
24,3,1,1,2,15,8,2,16
24,3,1,1,2,15,7,2,17
23,3,1,1,2,15,6,2,18
23,3,1,1,2,15,5,2,19
24,3,1,1,2,15,4,2,20
23,3,1,1,2,15,3,2,21
24,3,1,1,2,15,2,2,22
23,3,1,1,2,15,1,2,23
22,3,1,1,1,17,8,0,0
22,3,1,1,1,17,7,0,1
21,3,1,1,1,17,6,0,2
21,3,1,1,1,17,5,0,3
22,3,1,1,1,17,4,0,4
21,3,1,1,1,17,3,0,5
22,3,1,1,1,17,2,0,6
21,3,1,1,1,17,1,0,7
21,3,1,1,1,17,8,1,8
21,3,1,1,1,17,7,1,9
21,3,1,1,1,17,6,1,10
21,3,1,1,1,17,5,1,11
22,3,1,1,1,17,4,1,12
21,3,1,1,1,17,3,1,13
22,3,1,1,1,17,2,1,14
21,3,1,1,1,17,1,1,15
24,3,1,1,1,17,8,2,16
24,3,1,1,1,17,7,2,17
23,3,1,1,1,17,6,2,18
23,3,1,1,1,17,5,2,19
24,3,1,1,1,17,4,2,20
23,3,1,1,1,17,3,2,21
24,3,1,1,1,17,2,2,22
23,3,1,1,1,17,1,2,23
22,3,1,1,2,17,8,0,0
22,3,1,1,2,17,7,0,1
21,3,1,1,2,17,6,0,2
21,3,1,1,2,17,5,0,3
22,3,1,1,2,17,4,0,4
21,3,1,1,2,17,3,0,5
22,3,1,1,2,17,2,0,6
21,3,1,1,2,17,1,0,7
21,3,1,1,2,17,8,1,8
21,3,1,1,2,17,7,1,9
21,3,1,1,2,17,6,1,10
21,3,1,1,2,17,5,1,11
22,3,1,1,2,17,4,1,12
21,3,1,1,2,17,3,1,13
22,3,1,1,2,17,2,1,14
21,3,1,1,2,17,1,1,15
24,3,1,1,2,17,8,2,16
24,3,1,1,2,17,7,2,17
23,3,1,1,2,17,6,2,18
23,3,1,1,2,17,5,2,19
24,3,1,1,2,17,4,2,20
23,3,1,1,2,17,3,2,21
24,3,1,1,2,17,2,2,22
23,3,1,1,2,17,1,2,23
22,3,1,1,1,19,8,0,0
22,3,1,1,1,19,7,0,1
21,3,1,1,1,19,6,0,2
21,3,1,1,1,19,5,0,3
22,3,1,1,1,19,4,0,4
21,3,1,1,1,19,3,0,5
22,3,1,1,1,19,2,0,6
21,3,1,1,1,19,1,0,7
21,3,1,1,1,19,8,1,8
21,3,1,1,1,19,7,1,9
21,3,1,1,1,19,6,1,10
21,3,1,1,1,19,5,1,11
22,3,1,1,1,19,4,1,12
21,3,1,1,1,19,3,1,13
22,3,1,1,1,19,2,1,14
21,3,1,1,1,19,1,1,15
24,3,1,1,1,19,8,2,16
24,3,1,1,1,19,7,2,17
23,3,1,1,1,19,6,2,18
23,3,1,1,1,19,5,2,19
24,3,1,1,1,19,4,2,20
23,3,1,1,1,19,3,2,21
24,3,1,1,1,19,2,2,22
23,3,1,1,1,19,1,2,23
22,3,1,1,2,19,8,0,0
22,3,1,1,2,19,7,0,1
21,3,1,1,2,19,6,0,2
21,3,1,1,2,19,5,0,3
22,3,1,1,2,19,4,0,4
21,3,1,1,2,19,3,0,5
22,3,1,1,2,19,2,0,6
21,3,1,1,2,19,1,0,7
21,3,1,1,2,19,8,1,8
21,3,1,1,2,19,7,1,9
21,3,1,1,2,19,6,1,10
21,3,1,1,2,19,5,1,11
22,3,1,1,2,19,4,1,12
21,3,1,1,2,19,3,1,13
22,3,1,1,2,19,2,1,14
21,3,1,1,2,19,1,1,15
24,3,1,1,2,19,8,2,16
24,3,1,1,2,19,7,2,17
23,3,1,1,2,19,6,2,18
23,3,1,1,2,19,5,2,19
24,3,1,1,2,19,4,2,20
23,3,1,1,2,19,3,2,21
24,3,1,1,2,19,2,2,22
23,3,1,1,2,19,1,2,23
22,3,1,1,1,21,8,0,0
22,3,1,1,1,21,7,0,1
21,3,1,1,1,21,6,0,2
21,3,1,1,1,21,5,0,3
22,3,1,1,1,21,4,0,4
21,3,1,1,1,21,3,0,5
22,3,1,1,1,21,2,0,6
21,3,1,1,1,21,1,0,7
21,3,1,1,1,21,8,1,8
21,3,1,1,1,21,7,1,9
21,3,1,1,1,21,6,1,10
21,3,1,1,1,21,5,1,11
22,3,1,1,1,21,4,1,12
21,3,1,1,1,21,3,1,13
22,3,1,1,1,21,2,1,14
21,3,1,1,1,21,1,1,15
24,3,1,1,1,21,8,2,16
24,3,1,1,1,21,7,2,17
23,3,1,1,1,21,6,2,18
23,3,1,1,1,21,5,2,19
24,3,1,1,1,21,4,2,20
23,3,1,1,1,21,3,2,21
24,3,1,1,1,21,2,2,22
23,3,1,1,1,21,1,2,23
22,3,1,1,2,21,8,0,0
22,3,1,1,2,21,7,0,1
21,3,1,1,2,21,6,0,2
21,3,1,1,2,21,5,0,3
22,3,1,1,2,21,4,0,4
21,3,1,1,2,21,3,0,5
22,3,1,1,2,21,2,0,6
21,3,1,1,2,21,1,0,7
21,3,1,1,2,21,8,1,8
21,3,1,1,2,21,7,1,9
21,3,1,1,2,21,6,1,10
21,3,1,1,2,21,5,1,11
22,3,1,1,2,21,4,1,12
21,3,1,1,2,21,3,1,13
22,3,1,1,2,21,2,1,14
21,3,1,1,2,21,1,1,15
24,3,1,1,2,21,8,2,16
24,3,1,1,2,21,7,2,17
23,3,1,1,2,21,6,2,18
23,3,1,1,2,21,5,2,19
24,3,1,1,2,21,4,2,20
23,3,1,1,2,21,3,2,21
24,3,1,1,2,21,2,2,22
23,3,1,1,2,21,1,2,23
22,3,1,1,1,23,8,0,0
22,3,1,1,1,23,7,0,1
21,3,1,1,1,23,6,0,2
21,3,1,1,1,23,5,0,3
22,3,1,1,1,23,4,0,4
21,3,1,1,1,23,3,0,5
22,3,1,1,1,23,2,0,6
21,3,1,1,1,23,1,0,7
21,3,1,1,1,23,8,1,8
21,3,1,1,1,23,7,1,9
21,3,1,1,1,23,6,1,10
21,3,1,1,1,23,5,1,11
22,3,1,1,1,23,4,1,12
21,3,1,1,1,23,3,1,13
22,3,1,1,1,23,2,1,14
21,3,1,1,1,23,1,1,15
24,3,1,1,1,23,8,2,16
24,3,1,1,1,23,7,2,17
23,3,1,1,1,23,6,2,18
23,3,1,1,1,23,5,2,19
24,3,1,1,1,23,4,2,20
23,3,1,1,1,23,3,2,21
24,3,1,1,1,23,2,2,22
23,3,1,1,1,23,1,2,23
22,3,1,1,2,23,8,0,0
22,3,1,1,2,23,7,0,1
21,3,1,1,2,23,6,0,2
21,3,1,1,2,23,5,0,3
22,3,1,1,2,23,4,0,4
21,3,1,1,2,23,3,0,5
22,3,1,1,2,23,2,0,6
21,3,1,1,2,23,1,0,7
21,3,1,1,2,23,8,1,8
21,3,1,1,2,23,7,1,9
21,3,1,1,2,23,6,1,10
21,3,1,1,2,23,5,1,11
22,3,1,1,2,23,4,1,12
21,3,1,1,2,23,3,1,13
22,3,1,1,2,23,2,1,14
21,3,1,1,2,23,1,1,15
24,3,1,1,2,23,8,2,16
24,3,1,1,2,23,7,2,17
23,3,1,1,2,23,6,2,18
23,3,1,1,2,23,5,2,19
24,3,1,1,2,23,4,2,20
23,3,1,1,2,23,3,2,21
24,3,1,1,2,23,2,2,22
23,3,1,1,2,23,1,2,23
22,3,1,1,1,25,8,0,0
22,3,1,1,1,25,7,0,1
21,3,1,1,1,25,6,0,2
21,3,1,1,1,25,5,0,3
22,3,1,1,1,25,4,0,4
21,3,1,1,1,25,3,0,5
22,3,1,1,1,25,2,0,6
21,3,1,1,1,25,1,0,7
21,3,1,1,1,25,8,1,8
21,3,1,1,1,25,7,1,9
21,3,1,1,1,25,6,1,10
21,3,1,1,1,25,5,1,11
22,3,1,1,1,25,4,1,12
21,3,1,1,1,25,3,1,13
22,3,1,1,1,25,2,1,14
21,3,1,1,1,25,1,1,15
24,3,1,1,1,25,8,2,16
24,3,1,1,1,25,7,2,17
23,3,1,1,1,25,6,2,18
23,3,1,1,1,25,5,2,19
24,3,1,1,1,25,4,2,20
23,3,1,1,1,25,3,2,21
24,3,1,1,1,25,2,2,22
23,3,1,1,1,25,1,2,23
22,3,1,1,2,25,8,0,0
22,3,1,1,2,25,7,0,1
21,3,1,1,2,25,6,0,2
21,3,1,1,2,25,5,0,3
22,3,1,1,2,25,4,0,4
21,3,1,1,2,25,3,0,5
22,3,1,1,2,25,2,0,6
21,3,1,1,2,25,1,0,7
21,3,1,1,2,25,8,1,8
21,3,1,1,2,25,7,1,9
21,3,1,1,2,25,6,1,10
21,3,1,1,2,25,5,1,11
22,3,1,1,2,25,4,1,12
21,3,1,1,2,25,3,1,13
22,3,1,1,2,25,2,1,14
21,3,1,1,2,25,1,1,15
24,3,1,1,2,25,8,2,16
24,3,1,1,2,25,7,2,17
23,3,1,1,2,25,6,2,18
23,3,1,1,2,25,5,2,19
24,3,1,1,2,25,4,2,20
23,3,1,1,2,25,3,2,21
24,3,1,1,2,25,2,2,22
23,3,1,1,2,25,1,2,23
22,3,1,1,1,27,8,0,0
22,3,1,1,1,27,7,0,1
21,3,1,1,1,27,6,0,2
21,3,1,1,1,27,5,0,3
22,3,1,1,1,27,4,0,4
21,3,1,1,1,27,3,0,5
22,3,1,1,1,27,2,0,6
21,3,1,1,1,27,1,0,7
21,3,1,1,1,27,8,1,8
21,3,1,1,1,27,7,1,9
21,3,1,1,1,27,6,1,10
21,3,1,1,1,27,5,1,11
22,3,1,1,1,27,4,1,12
21,3,1,1,1,27,3,1,13
22,3,1,1,1,27,2,1,14
21,3,1,1,1,27,1,1,15
24,3,1,1,1,27,8,2,16
24,3,1,1,1,27,7,2,17
23,3,1,1,1,27,6,2,18
23,3,1,1,1,27,5,2,19
24,3,1,1,1,27,4,2,20
23,3,1,1,1,27,3,2,21
24,3,1,1,1,27,2,2,22
23,3,1,1,1,27,1,2,23
22,3,1,1,2,27,8,0,0
22,3,1,1,2,27,7,0,1
21,3,1,1,2,27,6,0,2
21,3,1,1,2,27,5,0,3
22,3,1,1,2,27,4,0,4
21,3,1,1,2,27,3,0,5
22,3,1,1,2,27,2,0,6
21,3,1,1,2,27,1,0,7
21,3,1,1,2,27,8,1,8
21,3,1,1,2,27,7,1,9
21,3,1,1,2,27,6,1,10
21,3,1,1,2,27,5,1,11
22,3,1,1,2,27,4,1,12
21,3,1,1,2,27,3,1,13
22,3,1,1,2,27,2,1,14
21,3,1,1,2,27,1,1,15
24,3,1,1,2,27,8,2,16
24,3,1,1,2,27,7,2,17
23,3,1,1,2,27,6,2,18
23,3,1,1,2,27,5,2,19
24,3,1,1,2,27,4,2,20
23,3,1,1,2,27,3,2,21
24,3,1,1,2,27,2,2,22
23,3,1,1,2,27,1,2,23
22,3,1,1,1,29,8,0,0
22,3,1,1,1,29,7,0,1
21,3,1,1,1,29,6,0,2
21,3,1,1,1,29,5,0,3
22,3,1,1,1,29,4,0,4
21,3,1,1,1,29,3,0,5
22,3,1,1,1,29,2,0,6
21,3,1,1,1,29,1,0,7
21,3,1,1,1,29,8,1,8
21,3,1,1,1,29,7,1,9
21,3,1,1,1,29,6,1,10
21,3,1,1,1,29,5,1,11
22,3,1,1,1,29,4,1,12
21,3,1,1,1,29,3,1,13
22,3,1,1,1,29,2,1,14
21,3,1,1,1,29,1,1,15
24,3,1,1,1,29,8,2,16
24,3,1,1,1,29,7,2,17
23,3,1,1,1,29,6,2,18
23,3,1,1,1,29,5,2,19
24,3,1,1,1,29,4,2,20
23,3,1,1,1,29,3,2,21
24,3,1,1,1,29,2,2,22
23,3,1,1,1,29,1,2,23
22,3,1,1,2,29,8,0,0
22,3,1,1,2,29,7,0,1
21,3,1,1,2,29,6,0,2
21,3,1,1,2,29,5,0,3
22,3,1,1,2,29,4,0,4
21,3,1,1,2,29,3,0,5
22,3,1,1,2,29,2,0,6
21,3,1,1,2,29,1,0,7
21,3,1,1,2,29,8,1,8
21,3,1,1,2,29,7,1,9
21,3,1,1,2,29,6,1,10
21,3,1,1,2,29,5,1,11
22,3,1,1,2,29,4,1,12
21,3,1,1,2,29,3,1,13
22,3,1,1,2,29,2,1,14
21,3,1,1,2,29,1,1,15
24,3,1,1,2,29,8,2,16
24,3,1,1,2,29,7,2,17
23,3,1,1,2,29,6,2,18
23,3,1,1,2,29,5,2,19
24,3,1,1,2,29,4,2,20
23,3,1,1,2,29,3,2,21
24,3,1,1,2,29,2,2,22
23,3,1,1,2,29,1,2,23
